id,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,calculated_host_listings_count
21668050,2,1,1,1,2379,1,0,1,30,0,0,0,0,10,1
21668858,2,1,0,1,1005,1,0,1,1125,29,59,89,179,6,1
21669769,4,1,1,2,2010,2,300,3,1125,17,47,77,167,20,1
21669867,8,2,3,4,3016,6,609,2,1125,6,26,56,117,49,2
21670249,4,1,0,2,1311,2,400,2,1125,23,50,73,164,23,6
21671413,4,1,1,2,3202,1,0,2,1125,18,45,71,240,1,11
21674755,1,1,1,1,762,1,250,1,1125,13,37,67,67,44,1
21685339,8,3,1,6,2010,2,1000,3,1125,29,59,89,175,3,4
21686666,2,1,1,1,1097,1,0,1,1125,24,54,84,84,23,5
21687113,8,4,4,4,6610,1,0,1,1125,30,60,88,359,0,16
21688136,2,1,1,2,1371,2,150,1,1125,29,29,56,327,44,6
21692382,2,1,0,1,1494,1,300,4,180,0,0,2,2,3,3
21697242,9,1,3,5,4270,6,500,2,90,8,19,38,211,25,3
21700999,5,1,1,3,1980,2,500,2,1125,3,13,43,315,31,9
21701353,1,1,1,1,1098,1,0,5,1125,0,0,0,0,0,57
21702810,5,1,1,3,1432,1,0,14,1125,0,0,0,265,2,46
21703615,2,1,1,1,1494,1,500,3,180,0,0,0,0,0,3
21704339,2,1,1,1,1189,1,200,2,1125,0,0,0,0,0,57
21706640,4,1,1,2,1860,2,350,2,1125,2,4,16,168,52,7
21711457,1,1,1,1,299995,1,0,1,7,0,0,0,0,1,1
21717834,3,2,1,3,1097,1,0,30,1125,0,29,46,314,0,46
21718399,6,1,1,3,1797,1,0,2,180,13,36,61,142,23,8
21718810,2,1,1,1,762,1,200,3,1125,0,0,0,0,2,57
21718991,2,1,1,1,1098,1,200,3,1125,0,0,0,0,2,57
21719300,2,1,1,1,1310,2,600,1,30,7,32,57,57,28,1
21719524,6,1,1,3,1797,4,500,2,30,0,0,13,13,48,3
21730301,4,2,2,2,6801,1,0,3,1125,30,60,90,181,0,1
21730495,2,1,0,1,854,2,600,1,1125,0,0,0,0,1,1
21731612,2,1,1,1,822,2,0,2,1125,7,34,50,318,25,4
21731696,2,1,1,1,1066,1,0,2,1125,0,16,32,57,40,6
21735846,3,1,1,2,1645,2,250,1,1125,0,2,10,90,69,4
21740342,2,1,1,1,884,1,300,3,1125,0,0,0,0,5,57
21740674,6,1,2,2,2315,2,800,1,1125,6,20,44,208,3,2
21740963,2,1,1,1,2592,1,0,1,30,0,0,0,0,29,4
21741035,1,1,1,1,640,1,0,4,30,0,0,0,0,2,1
21746051,4,1,2,2,2287,4,457,2,1125,7,19,39,301,38,3
21753928,4,1,1,2,1891,2,300,2,1100,12,42,72,347,38,2
21755208,1,2,1,1,548,1,0,30,1125,0,0,0,230,0,40
21756264,2,1,1,1,1006,1,200,4,1125,0,0,0,0,3,57
21756452,1,1,1,1,914,1,1000,3,1125,3,33,63,153,6,2
21756789,2,1,1,1,1189,1,200,3,1125,0,0,0,0,5,57
21758088,2,1,1,1,854,1,200,3,1125,0,0,0,0,3,57
21759941,4,1,1,1,2867,2,288,1,1125,0,0,0,0,22,2
21760721,3,1,0,2,1311,2,500,1,1125,11,38,60,147,12,1
21761278,3,1,1,3,1401,1,0,7,1125,5,35,48,312,0,46
21761680,3,1,1,3,975,1,0,30,1125,5,35,65,340,0,46
21769934,4,1,1,2,793,2,518,1,1125,0,0,0,0,50,4
21770896,1,1,1,1,305,1,0,1,1125,0,0,0,0,0,1
21771980,2,1,1,1,1098,1,200,3,1125,0,0,0,0,0,57
21773278,2,1,1,1,1097,1,0,1,1125,23,49,73,159,16,2
21773653,4,1,0,1,1797,2,500,2,1125,9,24,41,128,17,2
21773772,1,1,1,1,1189,1,150,1,1125,0,0,0,0,1,2
21774958,7,1,2,4,2501,4,450,2,1125,17,34,53,54,40,1
21775423,2,1,1,1,1127,1,0,1,1125,29,59,83,357,5,12
21776384,1,1,1,1,792,1,500,1,5,30,60,90,365,2,2
21777843,6,1,2,1,335,1,330,1,1125,29,57,87,362,6,7
21781104,4,1,2,3,2102,1,400,1,1125,30,60,90,365,1,4
21789342,1,9,1,1,609,1,620,1,1125,30,60,89,359,2,13
21791590,2,1,1,1,2592,1,0,4,1125,0,0,0,0,1,3
21792571,2,1,1,1,975,2,412,2,60,3,7,15,15,64,3
21802802,8,1,1,8,2528,1,0,1,28,28,58,88,363,0,1
21804482,2,1,1,1,1494,1,200,5,1125,0,0,0,0,1,57
21804676,2,1,1,1,6610,1,500,1,30,30,60,90,364,1,1
21806594,2,1,1,2,1279,2,150,1,1125,14,30,59,329,42,6
21810006,2,1,1,1,2714,1,0,4,1125,0,0,0,0,0,1
21811037,2,1,1,1,610,1,0,2,30,0,0,0,0,0,6
21811274,4,1,0,2,1342,2,305,2,1125,7,20,36,292,25,8
21823749,4,1,1,1,1220,2,152,1,30,26,29,29,29,10,2
21830007,16,1,1,16,976,1,990,1,1125,30,60,90,365,2,14
21830244,2,1,1,2,762,1,500,1,1125,29,59,89,179,1,2
21831711,1,1,0,1,1797,1,500,1,1125,30,60,90,180,1,2
21841133,3,1,1,2,1675,2,305,3,1125,0,7,31,121,5,15
21841137,2,1.5,1,1,670,1,0,29,1125,30,59,59,305,1,5
21843034,11,2,2,6,4422,5,701,2,90,18,38,64,327,5,3
21843098,2,1,1,1,1675,1,0,1,365,10,29,52,232,18,8
21843519,8,1.5,2,4,2894,2,450,3,1120,14,40,70,76,36,6
21844617,1,3,1,1,1098,1,700,1,1125,27,57,87,88,1,10
21847571,5,1,1,5,670,1,400,14,31,29,59,89,179,1,4
21849730,4,1,0,2,1281,4,300,2,1125,22,47,75,161,25,16
21850953,4,1,1,2,2440,4,305,2,1125,0,30,53,53,6,7
21851312,2,1,1,1,1006,1,0,2,1125,14,42,72,73,17,11
21851758,5,1,0,2,1708,4,300,2,1125,18,35,56,137,16,16
21852024,5,1,0,2,1098,2,300,2,1125,5,35,63,144,12,16
21852197,2,1,1,1,1342,1,0,1,1125,2,6,21,106,84,4
21852222,5,1,1,3,1494,2,300,2,30,13,31,57,144,5,6
21852277,2,1,0,1,1006,1,0,2,1125,12,31,52,135,21,16
21852292,2,1,1,1,1005,1,0,1,1125,20,50,80,80,8,11
21852400,4,1,1,2,1494,2,300,2,30,13,28,53,136,8,6
21852489,3,1,0,1,915,2,300,2,50,4,22,42,68,40,20
21852565,4,1,0,2,1372,2,457,2,1125,2,20,27,110,40,3
21852727,3,1,0,2,1310,2,500,1,1125,11,38,59,146,4,1
21852786,2,1,1,1,1677,1,300,1,1125,21,51,81,348,1,11
21852817,2,1,1,1,1006,1,0,2,1125,27,57,87,88,6,11
21852829,4,1,0,2,1372,2,457,2,1125,4,18,38,111,28,3
21852929,7,2,2,4,2501,4,300,1,30,6,16,42,119,11,6
21853110,6,1,1,3,1586,2,300,2,30,8,20,44,128,3,6
21853215,16,3,3,9,305,1,400,1,1125,30,60,90,91,8,11
21853463,4,1,1,2,1098,2,200,2,1125,23,53,83,84,3,6
21853514,4,1,1,2,1494,2,400,2,31,4,15,36,207,33,7
21853637,6,1,0,3,1799,4,305,2,1125,7,13,29,274,49,5
21853660,4,3,1,3,427,1,400,1,1125,29,59,89,90,9,11
21853881,6,1,0,3,1799,1,0,2,60,13,30,47,128,8,11
21853910,4,1,0,2,1769,2,350,2,1125,21,47,68,331,16,8
21853919,6,1,0,3,1677,4,305,2,1125,3,13,22,273,41,5
21854242,6,1,0,3,1403,1,0,2,60,26,42,67,185,4,11
21854299,3,1,1,1,1006,2,400,2,1125,6,29,48,304,4,7
21854370,3,1,0,2,1311,2,300,2,10,11,27,57,58,21,9
21854434,6,1,1,2,2104,4,300,2,1125,13,24,38,289,9,7
21854628,6,1,2,2,2867,5,500,1,1125,9,28,55,86,34,4
21854658,5,1,1,3,2897,2,250,3,30,4,10,23,177,40,1
21854733,5,1,0,3,1311,1,0,2,60,17,47,77,214,7,11
21854856,6,1,1,3,1799,2,500,2,1125,6,29,52,143,29,4
21855008,4,1,2,2,2379,2,160,2,15,8,22,29,269,56,6
21855084,6,1,0,3,1494,1,0,2,60,17,43,73,192,6,11
21855213,6,1,0,3,884,3,300,1,30,0,8,27,30,37,2
21855318,2,1,1,1,1342,1,0,1,1125,16,46,76,338,62,8
21855827,4,1,1,2,1767,2,400,1,1125,23,53,83,91,21,2
21856259,1,3,1,1,487,1,700,1,1125,30,60,90,90,2,10
21856438,3,1,1,1,1403,2,300,2,1125,9,23,38,287,16,7
21856692,5,1,1,2,1494,2,300,2,1125,17,39,59,320,10,7
21856858,6,1,1,2,2013,4,300,2,1125,14,32,43,305,6,7
21856948,4,1,0,2,2379,4,300,2,30,22,49,63,148,15,13
21857152,5,1,1,2,2102,4,350,2,1125,21,47,62,327,6,7
21857329,6,1,2,3,3568,4,300,2,30,16,33,53,137,4,13
21857558,3,1,1,1,1342,2,300,2,1125,9,27,50,319,14,7
21858448,2,1,1,1,1584,1,0,1,1125,21,51,81,354,45,2
21858965,3,1,0,2,1311,2,300,2,30,9,29,59,60,20,9
21859228,5,1,0,3,2592,5,300,2,30,24,45,60,138,12,13
21859322,4,1,1,1,1372,2,500,1,31,8,32,55,141,63,5
21859656,2,1,1,1,1342,1,0,1,1125,16,37,62,333,54,8
21859839,8,1,3,4,4209,6,500,3,1125,9,34,59,331,21,7
21859914,6,1,1,5,2897,4,610,2,90,0,0,0,0,1,5
21860515,12,2,2,7,5032,5,762,3,90,15,15,15,15,15,4
21861873,3,1,1,2,1860,2,350,2,1125,6,14,31,191,41,7
21862047,1,1,1,1,305,1,150,1,1125,27,57,59,59,4,1
21863489,4,1,1,2,1098,2,300,1,1125,26,56,86,177,8,13
21863561,4,1,0,2,1098,1,0,2,60,21,48,67,252,7,11
21864470,2,1,1,1,976,1,0,1,1125,30,60,90,181,28,13
21867565,2,2,1,1,975,1,0,1,1125,0,0,21,295,9,12
21867937,4,1,0,2,2379,4,300,2,30,17,39,59,142,11,13
21867949,1,2,1,1,487,1,0,1,1125,0,0,21,296,0,12
21868102,4,1,1,1,1006,2,300,1,1125,4,27,51,135,51,10
21868146,2,1,1,1,1067,2,457,1,1125,0,0,0,0,9,1
21868185,2,1,1,1,487,1,490,1,1125,18,48,77,349,43,14
21868217,1,2,1,1,487,1,0,1,1125,0,0,21,296,1,12
21868502,6,1,1,3,1188,2,200,1,1125,8,19,45,306,15,10
21868531,1,2,1,1,487,1,0,1,1125,0,0,21,296,2,12
21868982,16,5,4,28,6671,14,399,2,1125,27,53,79,350,2,43
21869008,3,1,1,1,884,2,300,1,1125,2,11,37,128,59,10
21869042,5,1,1,3,1188,2,200,1,1125,19,46,74,341,15,10
21869135,2,1,0,2,1281,1,0,1,1125,0,0,0,0,0,12
21869170,1,2,1,1,487,1,0,1,1125,0,0,21,296,0,12
21869448,5,1,1,3,1250,2,200,1,1125,16,44,63,330,15,10
21869468,1,3,1,1,487,1,0,1,1125,0,0,21,296,3,12
21869469,2,1,1,1,1098,1,0,1,1125,5,34,64,69,17,12
21869725,1,3,1,1,487,1,0,1,1125,0,0,21,296,3,12
21869800,4,1,1,2,1586,1,0,1,1125,23,53,83,84,2,12
21869823,1,3,1,1,487,1,0,1,1125,0,0,21,296,7,12
21869914,3,1,1,1,487,1,490,1,1125,0,24,48,323,28,14
21869968,3,1,1,1,884,2,300,1,1125,17,40,67,158,52,10
21870118,2,1,1,1,1342,1,0,2,1125,19,43,73,344,26,7
21870155,3,1,1,1,701,1,490,1,1125,24,54,84,359,14,14
21870178,4,1,1,2,1097,2,200,1,1125,23,49,71,340,25,10
21870265,4,3,1,4,2010,2,500,1,1125,0,0,21,296,6,12
21870285,4,1,1,2,1586,1,0,1,1125,23,53,83,86,2,12
21870312,8,2,4,7,3351,1,0,2,1125,12,31,47,223,30,5
21870357,14,7,8,8,7981,16,0,2,180,25,55,80,166,1,9
21870417,5,1,1,3,1799,4,300,1,1125,9,32,55,216,51,9
21870465,2,1,1,2,487,1,300,2,32,11,41,71,71,3,4
21870534,4,1,1,2,1586,1,0,1,1125,23,53,83,90,2,12
21870539,3,1,1,2,579,1,590,1,1125,29,51,81,356,20,14
21870605,2,1,1,1,488,1,390,1,1125,30,60,90,365,13,14
21870696,4,1,1,1,853,1,300,2,33,14,37,65,65,20,4
21870712,4,1,1,2,2437,3,305,1,200,15,45,70,340,0,5
21870780,2,1,0,1,1006,2,300,2,1125,20,50,80,355,6,2
21870831,2,1,1,1,1555,2,500,2,30,1,12,42,300,16,1
21870886,2,1,1,1,1098,1,0,1,1125,12,41,71,75,15,12
21870895,2,1,1,1,854,1,300,2,34,19,49,79,80,30,4
21870965,4,1,0,2,1586,2,300,2,30,10,36,60,70,25,9
21871069,2,1,1,1,1098,1,0,1,1125,15,44,74,77,12,12
21871093,4,1,0,2,1586,2,300,2,30,8,17,45,46,21,9
21871119,5,1,1,2,488,1,390,1,1125,30,60,90,358,25,14
21871192,2,1,1,1,1098,1,0,1,1125,8,34,64,67,28,12
21871234,4,1,1,3,457,1,390,1,1125,29,59,89,364,18,14
21871315,3,1,1,2,396,1,390,1,1125,1,18,48,323,28,14
21871433,8,1,1,4,2013,2,300,1,1125,30,60,90,365,1,5
21871495,2,1,1,2,1189,1,0,1,1125,17,46,76,77,7,12
21871509,3,1,1,1,884,2,300,1,1125,11,41,71,162,41,10
21871514,2,1,0,1,1769,1,0,2,1125,17,47,69,332,7,8
21871617,8,1,2,6,3568,7,500,2,1125,12,34,64,155,26,21
21871624,1,3,1,1,487,1,0,1,1125,0,0,21,296,1,12
21871674,16,1,1,1,884,1,690,1,1125,29,59,89,364,2,14
21871682,2,1,1,1,1189,1,0,1,1125,9,38,68,69,11,12
21871794,3,1,0,2,1189,2,200,1,1125,22,51,80,261,19,5
21871897,2,1,1,2,1189,1,0,1,1125,23,53,83,90,2,12
21871946,16,3,1,16,305,1,294,30,1125,30,60,90,365,0,14
21872093,1,1,1,1,884,1,400,1,1125,11,33,61,62,7,12
21872132,8,1,2,4,1586,4,0,2,30,10,23,39,45,30,9
21872168,4,1,1,2,2379,1,0,2,1125,15,45,75,166,34,21
21872216,3,1,0,2,1281,2,300,2,30,1,15,41,42,18,9
21872507,4,1,1,2,1830,3,305,1,100,29,59,89,363,1,5
21872622,3,1,0,2,1982,3,300,2,30,19,45,60,148,7,13
21872695,3,1,1,1,1189,1,0,2,1125,2,5,20,102,25,21
21872712,2,1,1,1,1310,1,0,1,90,23,53,83,83,49,38
21872801,9,2,2,4,3412,4,500,2,1125,15,45,75,161,19,22
21872936,4,1,0,2,1188,2,300,1,1125,30,60,90,365,1,5
21873048,4,1,0,2,2165,2,200,2,1125,20,40,55,318,6,8
21873101,2,1,1,1,1188,1,0,1,90,19,49,72,72,39,38
21873134,4,1,0,2,2379,4,300,2,30,18,42,59,144,10,13
21873148,10,1,0,5,2592,4,500,1,1125,11,41,71,342,35,5
21873177,4,1,1,2,1311,2,300,2,1125,7,22,34,110,22,6
21873469,2,1,1,1,1189,1,0,1,90,5,28,49,51,61,38
21873926,3,1,1,2,1675,2,305,1,100,15,45,70,340,0,5
21874370,4,1,1,2,1097,2,300,1,1125,6,30,50,315,29,4
21874483,4,1,0,2,2379,4,300,2,30,20,50,60,148,11,13
21874491,3,1,1,1,1586,2,300,2,1125,0,0,6,6,23,4
21874577,2,1,1,1,1311,1,0,1,90,22,52,82,83,58,38
21875242,2,1,1,1,1494,1,0,3,61,0,0,0,142,12,2
21875478,5,1,0,3,2684,5,300,2,30,20,39,61,146,7,13
21875591,7,1,2,5,1677,3,300,1,62,9,16,26,102,25,7
21875909,3,1,1,2,1647,2,400,2,31,3,8,19,254,36,7
21875933,2,1,0,1,1098,1,0,1,90,23,53,83,84,37,5
21876014,2,1,1,2,1523,1,0,1,150,15,45,70,340,0,5
21876064,12,1,2,7,5490,5,762,3,90,7,7,7,7,6,5
21876163,2,1,0,1,1249,1,0,1,90,19,45,75,75,47,5
21878287,8,2,2,4,2592,1,0,1,1125,15,42,72,253,6,7
21878909,2,1,1,1,793,1,0,1,1125,10,40,70,251,15,7
21879351,2,1,1,1,884,1,0,2,1125,5,15,37,114,27,14
21879805,2,1,1,1,854,1,0,2,1125,11,29,41,132,27,14
21883713,3,1,1,2,1189,1,0,2,1125,8,27,57,134,37,6
21884127,8,1,2,5,3050,6,400,1,30,16,32,58,314,34,2
21884255,1,1,1,1,609,1,0,30,1125,0,0,28,303,1,40
21885267,4,1,1,2,1799,1,0,1,1125,15,38,66,327,50,5
21885510,6,1,1,3,2287,1,0,1,1125,16,39,67,328,8,5
21885601,6,1,1,5,2287,4,762,2,90,0,0,0,0,9,5
21886136,4,1,1,1,884,2,300,1,1125,18,46,76,167,41,10
21886298,4,1,1,1,884,2,300,1,1125,9,16,40,131,44,10
21886605,3,1,1,2,1189,1,0,2,1125,6,28,52,124,45,6
21886886,3,1,1,2,1189,1,0,2,1125,8,22,52,131,47,6
21887234,6,1,2,3,3080,4,400,1,1125,12,42,66,71,29,2
21887484,2,1,0,1,1311,1,0,1,1125,22,52,82,90,55,4
21887485,2,1,0,1,1311,1,0,1,1125,23,53,83,91,63,4
21887550,9,1,3,5,3812,6,305,1,1125,7,22,49,50,45,33
21887607,4,2,3,2,793,1,200,2,1125,0,0,0,0,0,1
21890139,4,1,1,1,914,2,300,1,1125,5,21,47,130,41,10
21890301,6,1,1,6,1586,3,201,2,1125,30,56,75,75,16,3
21890543,10,1,2,6,2196,3,330,1,225,7,21,42,122,20,7
21891506,4,1,0,2,1311,4,0,2,60,18,33,51,195,8,11
21891804,1,2,1,1,579,1,0,2,100,16,44,74,254,3,1
21891896,6,1,1,5,2287,2,762,2,90,0,0,0,0,3,4
21892346,4,1,0,2,1311,2,250,2,99,19,49,79,80,10,25
21892467,4,1,0,2,1097,2,250,2,99,22,52,82,82,10,25
21892507,2,1,1,1,1159,1,0,2,1125,7,28,55,65,24,1
21892640,4,1,0,2,1098,2,250,2,99,24,50,80,81,7,25
21892784,4,1,1,2,1006,2,250,2,99,16,42,72,73,10,25
21892952,4,1,0,2,1189,2,250,2,99,19,49,79,80,18,25
21893309,16,6,7,23,7472,15,399,2,1125,19,40,51,315,13,43
21895408,6,1,1,3,1921,4,183,1,1125,6,22,32,105,45,33
21897152,10,2,2,5,4788,4,500,1,28,13,28,42,109,10,6
21897906,8,1,1,4,2985,3,500,1,1125,13,27,41,112,9,6
21898087,14,2,3,7,6008,6,500,1,1125,5,12,19,264,10,6
21898528,16,4,4,1,7991,6,300,1,99,30,60,90,365,2,25
21899005,4,1,0,2,1189,2,250,1,99,28,58,88,363,4,25
21899118,16,3,1,16,976,1,690,1,1125,30,60,90,365,1,14
21901008,1,1,1,2,1005,1,0,365,365,30,60,90,365,0,1
21902263,4,1,1,2,914,2,250,1,1125,3,11,26,33,63,2
21903054,4,1,1,2,2013,4,0,2,1125,22,47,77,168,8,22
21903208,4,1,1,3,1586,2,500,2,1125,9,22,44,131,28,10
21903260,16,2,2,10,2989,8,400,1,1125,16,34,62,63,1,5
21903261,16,2,1,10,2714,6,400,1,1125,20,21,46,47,10,5
21903689,6,1,1,2,1799,3,400,2,1125,2,13,25,283,31,8
21903690,4,1,1,2,1797,3,400,2,1125,6,17,36,304,32,8
21903691,2,1,1,1,1159,1,300,2,1125,3,14,33,297,42,8
21904275,4,1,1,2,1586,2,500,2,1125,10,36,62,144,12,10
21906021,5,1,1,3,1799,3,400,1,1125,24,50,80,171,16,22
21907393,4,1,1,2,1555,1,0,1,1125,14,40,52,125,31,33
21908377,8,2.5,4,6,6001,4,1150,2,90,0,0,0,19,30,2
21914237,2,1,1,1,1342,1,300,1,1125,0,0,0,0,6,1
21914320,1,1.5,1,1,487,1,700,1,1125,29,59,88,174,10,10
21914498,16,3,6,8,7006,1,0,1,1125,27,57,86,172,0,10
21914656,2,1.5,1,1,1097,1,0,1,1125,30,60,90,178,6,10
21914777,3,1,1,1,1310,1,300,1,7,29,59,89,89,2,3
21915481,10,2,2,5,3995,5,400,1,1125,26,55,85,176,6,22
21915778,10,2,2,5,4788,7,400,2,1125,24,53,83,174,2,22
21915791,2,1.5,1,1,1097,2,700,1,1125,30,60,90,180,4,10
21916079,2,1.5,1,1,1097,2,700,1,1125,30,60,90,178,3,10
21916135,16,3,3,7,6008,9,400,1,1125,24,47,69,153,18,22
21916645,2,1,0,1,1037,1,0,2,60,19,49,79,168,16,11
21918532,7,1,2,4,2470,4,250,1,30,9,39,69,151,36,11
21920700,2,1,1,1,1372,1,0,3,15,3,8,35,43,37,1
21921237,15,4,9,32,7981,15,350,1,1125,30,60,90,365,1,43
21921811,2,1.5,1,1,1005,2,700,1,1125,30,60,90,180,2,10
21922367,15,4,2,14,5909,5,399,1,1125,30,60,90,365,1,43
21922645,16,3,7,26,9778,7,399,2,1125,30,57,84,359,5,43
21927694,8,1,3,4,3477,4,400,1,1125,15,45,74,80,24,7
21927784,8,2,3,4,3690,4,400,1,1125,16,36,62,66,21,7
21927863,5,1,0,3,1098,4,250,2,60,11,41,63,199,9,11
21928567,3,1,0,1,1067,1,168,1,31,3,12,24,105,58,3
21928598,4,1,0,2,1036,2,154,1,1125,16,38,68,337,51,4
21928732,3,1,1,2,792,1,154,3,1125,19,49,79,79,8,12
21928769,3,1,0,1,1189,1,168,1,31,14,39,60,146,56,3
21928920,2,1.5,1,1,1097,2,800,1,1125,30,60,90,180,5,10
21930674,6,1,2,3,3202,1,0,2,1125,17,46,73,160,11,4
21932834,7,1,1,7,792,1,2500,1,1125,0,0,15,15,3,1
21933491,16,3,1,15,3904,4,365,1,180,30,60,89,364,3,43
21934508,16,2,2,19,3716,8,399,2,1125,27,54,84,359,3,43
21936135,4,1,1,2,1494,1,0,1,1125,13,40,62,131,35,33
21936398,4,1,1,2,1340,1,0,1,1125,7,31,57,57,41,33
21936731,8,2.5,3,4,3290,5,305,1,1125,3,7,23,23,38,33
21936915,8,2.5,3,4,3294,5,305,1,1125,2,12,15,86,50,33
21937223,8,2.5,3,4,3294,5,305,1,1125,3,13,22,98,43,33
21937662,6,1,2,3,2013,1,0,1,1125,20,39,61,134,39,33
21938012,6,1,2,3,1830,1,0,1,1125,8,32,49,296,36,33
21938395,6,1,2,3,2013,1,0,1,1125,18,48,71,327,41,33
21939014,6,1,1,3,3995,6,600,3,1125,30,60,90,360,1,7
21941560,4,1,2,2,2287,2,1000,1,1125,9,39,69,70,11,1
21941763,14,3,4,7,4239,10,500,2,1125,0,0,1,80,5,12
21943689,4,1,2,2,1828,4,0,2,365,14,38,61,146,21,4
21943752,8,1,0,8,2013,4,700,2,1125,30,60,90,91,1,17
21943854,6,1,2,3,3202,4,500,1,1125,6,21,41,306,7,4
21949006,4,2,2,2,2013,1,800,3,14,0,0,0,0,2,1
21952826,2,1,1,1,640,1,200,1,1125,0,0,0,0,13,1
21953662,2,1,1,1,2498,1,500,2,1124,25,55,85,360,19,1
21955611,2,1,1,1,915,1,0,1,1125,11,41,68,337,25,1
21955617,4,2,1,1,2501,2,200,3,1125,0,0,0,0,0,1
21955828,5,1,0,2,2165,2,300,2,1125,18,36,59,138,6,10
21957436,2,1,1,2,1980,1,500,3,365,29,59,89,364,0,19
21961517,1,1,1,1,549,1,0,2,90,2,14,43,129,15,28
21961802,2,1,1,1,1494,1,0,2,1125,0,0,0,0,3,1
21966213,3,1,1,3,975,1,0,30,1125,5,35,49,311,0,46
21968392,10,1,2,5,4392,5,200,2,1125,15,36,53,139,16,4
21969042,2,1,1,2,1494,2,200,2,1125,24,54,84,85,24,8
21971250,2,1,1,1,2010,3,350,3,999,16,46,76,76,21,6
21972571,6,1,1,3,1189,2,500,1,60,9,25,41,42,17,19
21972753,12,1,3,10,335,1,400,1,1125,24,54,84,359,1,7
21973535,1,1,0,2,701,1,800,3,1125,0,0,0,0,2,2
21975995,8,1.5,3,5,3808,4,833,2,1124,15,37,67,144,38,10
21976483,4,1,0,2,945,2,300,2,50,13,32,47,58,18,20
21979353,4,1,1,2,2592,4,500,2,1125,16,46,76,164,11,28
21979551,2,1,1,1,1797,2,500,2,1125,5,18,44,128,5,28
21985103,4,1,1,2,1005,1,150,2,1125,6,29,43,109,34,10
21989878,2,1,1,2,3229,1,536,1,5,29,59,89,89,0,1
21990538,4,1,1,4,1647,2,500,2,60,10,33,63,64,16,19
21991449,4,1,0,2,1677,2,500,2,1125,3,30,54,139,46,5
21993579,2,1,1,1,701,1,152,1,90,6,36,65,150,24,6
21993936,2,1,1,2,762,1,0,30,30,29,59,89,89,0,4
21997016,4,1,1,2,1098,2,300,1,1125,26,56,86,177,4,13
22003814,2,1,2,1,1677,1,0,1,1125,0,0,0,0,0,8
22004624,2,1,3,2,1797,1,0,1,1125,28,54,56,57,0,8
22006242,6,1,2,3,1952,4,500,1,60,24,46,66,67,11,19
22007002,4,1,1,2,976,2,500,2,60,14,14,14,14,12,19
22011455,4,1,1,2,1677,1,0,1,1125,19,49,72,72,28,33
22014587,2,1,1,1,670,2,499,1,1125,11,11,11,11,23,1
22017840,2,1,1,1,17515,1,0,1,1125,29,59,89,364,0,1
22020616,4,1,1,2,1799,2,500,2,1125,8,31,53,136,22,10
22022403,4,5,1,2,2193,1,0,1,29,23,49,51,52,0,8
22026683,2,1,1,1,1342,1,0,1,1125,0,0,0,0,53,1
22027056,8,1,2,4,3507,5,162,2,1125,23,53,73,76,5,4
22029662,10,2,2,6,6008,6,500,1,1125,29,59,89,364,0,7
22033216,1,1,0,1,1982,1,0,2,15,29,59,89,90,0,9
22036444,2,1,0,1,2287,1,0,2,10,29,59,89,90,1,9
22039283,7,3,3,4,2806,3,190,2,1125,8,23,36,294,40,1
22040172,2,1,1,2,335,1,330,1,1125,19,44,74,349,4,7
22040354,2,1,0,1,1158,1,0,1,90,20,50,80,80,8,46
22041138,3,1,1,2,914,1,0,2,1125,10,34,56,311,35,2
22042265,6,1,2,3,2010,4,500,2,180,2,2,6,6,5,7
22042745,4,1,3,3,4508,2,200,5,90,6,12,26,29,2,3
22042932,6,1,1,3,1706,1,0,1,1125,14,36,55,141,29,7
22043505,2,1,1,1,792,1,0,2,1125,23,53,83,353,17,2
22043506,2,1,1,1,1493,1,0,2,1125,25,39,65,139,25,2
22043806,3,1,0,2,884,1,0,2,60,7,7,7,7,8,11
22043877,6,1,1,3,2681,2,500,1,1125,25,47,75,347,10,9
22044740,4,1,1,2,1614,2,300,1,30,13,39,69,331,72,6
22046148,1,2,1,4,518,1,0,5,1125,30,60,90,365,0,8
22048016,4,1,1,2,1706,1,0,1,1125,22,52,81,167,28,6
22050044,3,1,1,3,640,1,650,1,1125,29,56,58,58,2,15
22050827,4,1,2,2,2346,3,500,2,90,6,34,63,266,39,3
22052001,2,1,0,2,2135,1,0,2,10,27,57,87,88,0,9
22052249,3,1,1,2,3568,1,0,2,10,29,59,89,90,0,9
22052377,4,1,0,2,4087,1,0,2,10,29,59,89,90,0,9
22052813,2,1,1,1,884,1,200,3,1125,0,0,0,0,10,57
22052948,2,1,1,1,1189,1,200,3,1125,0,0,0,0,2,57
22053159,1,1,1,1,1098,1,0,3,1125,0,0,0,0,1,57
22053475,4,1,0,2,3599,1,300,1,7,0,0,0,0,1,2
22053491,3,1,1,2,1586,2,500,2,1124,9,28,54,140,35,3
22053895,4,1,0,2,2437,1,300,1,7,0,0,0,0,1,2
22053993,1,1,1,1,1310,1,0,1,1125,15,38,39,39,2,15
22054574,4,1.5,1,2,2589,1,0,7,1125,23,53,83,83,0,1
22055400,2,1,1,1,1006,2,412,2,60,3,9,9,9,52,3
22056079,1,1,1,1,366,1,150,1,365,30,60,90,180,2,1
22056402,4,1,1,3,1830,1,0,2,1125,27,53,83,84,13,1
